num_pairs,table,qas
1,[TAB] col: | rank | gymnast | total | [SEP] |  | alexei nemov ( rus ) | 9.775 | [SEP] |  | marius urzica ( rou ) | 9.762 | [SEP] |  | nikolai kryukov ( rus ) | 9.750 | [SEP] | 4 | alexander beresch ( ukr ) | 9.725 | [SEP] | 5 | andreas wecker ( ger ) | 9.712 | [SEP] | 6 | valeri belenki ( ger ) | 9.700 | [SEP] | 7 | xing aowei ( chn ) | 9.662 | [SEP] | 8 | lee joo-hyung ( kor ) | 9.650 |,what ended the career of the gymnast ranked 5 at the 1999 world artistic gymnastics championships ? shoulder injury where
4,[TAB] col: | model number | sspec number | cores | frequency | turbo | l2 cache | l3 cache | gpu model | gpu frequency | socket | i/o bus | release date | part number(s) | release price ( usd ) | [SEP] | core i7-4700mq | sr15h(c0) | 4 | 2.4 ghz | 8/8/9/10 | 4 × 256 kb | 6 mb | hd graphics 4600 | 400–1150 mhz | socket g3 | dmi 2.0 | june 2013 | cw8064701470702 | $383 | [SEP] | core i7-4702mq | sr15j(c0) | 4 | 2.2 ghz | 7/7/9/10 | 4 × 256 kb | 6 mb | hd graphics 4600 | 400–1150 mhz | socket g3 | dmi 2.0 | june 2013 | cw8064701470802 | $383 | [SEP] | core i7-4800mq | sr15l(c0) | 4 | 2.7 ghz | 8/8/9/10 | 4 × 256 kb | 6 mb | hd graphics 4600 | 400–1300 mhz | socket g3 | dmi 2.0 | june 2013 | cw8064701471001bx80647i74 | $378 | [SEP] | core i7-4900mq | sr15k(c0) | 4 | 2.8 ghz | 8/8/9/10 | 4 × 256 kb | 8 mb | hd graphics 4600 | 400–1300 mhz | socket g3 | dmi 2.0 | june 2013 | cw8064701470901bx80647i74 | $568 | [SEP] | core i7-4930mx | sr15m(c0) | 4 | 3 ghz | 7/7/8/9 | 4 × 256 kb | 8 mb | hd graphics 4600 | 400–1350 mhz | socket g3 | dmi 2.0 | june 2013 | cw8064701471101 | $1096 |,what is the turbo when the frequency is 2.2 ghz? 7/7/9/10 what is the gpu frequency when the part number is cw8064701470702? 400–1150 mhz what is the release date when the sspec number is sr15h(c0)? june 2013 what is the sspec number when the part number is cw8064701470802? sr15j(c0)
2,[TAB] col: | round | pick | overall | name | position | college | [SEP] | 2 | 3 | 31 | bob slater | dt | oklahoma | [SEP] | 2 | 27 | 55 | steve hamilton | de | east carolina | [SEP] | 3 | 27 | 83 | jay schroeder | qb | ucla | [SEP] | 4 | 18 | 102 | jimmy smith | rb | elon | [SEP] | 5 | 13 | 125 | jeff pegues | lb | east carolina | [SEP] | 6 | 27 | 167 | curt singer | ot | tennessee | [SEP] | 7 | 27 | 195 | mark smith | wr | north carolina | [SEP] | 8 | 27 | 223 | jeff smith | db | missouri | [SEP] | 10 | 27 | 279 | keith griffin | rb | miami (fl) | [SEP] | 11 | 26 | 306 | anthony jones | te | wichita state | [SEP] | 12 | 27 | 335 | curtland thomas | wr | missouri |,"what pick had steve hamilton in round larger than 2? 0.0 what was the overall number with a positon of db, and round greater than 8? 0.0"
1,[TAB] col: | number | opponent | box score | points | rebounds | assists | steals | [SEP] | 1 | vs. dallas mavericks | w 96–87 | 17 | 10 | 10 | 2 | [SEP] | 2 | at minnesota timberwolves | w 109–107 | 22 | 10 | 14 | 2 | [SEP] | 3 | vs. atlanta hawks | w 103–94 | 23 | 10 | 10 | 2 | [SEP] | 4 | vs. orlando magic | w 125–124 | 32 | 10 | 13 | 1 | [SEP] | 5 | vs. washington wizards | w 124–117 | 35 | 13 | 13 | 1 | [SEP] | 6 ( po ) | vs. memphis grizzlies | w 105–90 | 14 | 10 | 14 | 0 | [SEP] | 7 | vs. milwaukee bucks | w 109-99 | 23 | 13 | 10 | 3 |,what number has 0 steals and less than 32 points? 6 ( po )
4,[TAB] col: | rank | year | name | moving from | moving to | [SEP] | 1 | 2013 | willian | shakhtar donetsk | anzhi makhachkala | [SEP] | 2 | 2009 | dmytro chygrynskiy | shakhtar donetsk | barcelona | [SEP] | 3 | 1999 | andriy shevchenko | dynamo kyiv | milan | [SEP] | 4 | 2007 | anatoliy tymoschuk | shakhtar donetsk | zenit st. petersburg | [SEP] | 5 | 2000 | serhiy rebrov | dynamo kyiv | tottenham hotspur | [SEP] | 6 | 2007 | elano | shakhtar donetsk | manchester city | [SEP] | 7 | 2007 | matuzalém | shakhtar donetsk | real zaragoza | [SEP] | 8 | 2009 | ismaël bangoura | dynamo kyiv | rennes | [SEP] | 9 | 2000 | kakha kaladze | dynamo kyiv | milan | [SEP] | 10 | 2007 | ciprian marica | shakhtar donetsk | stuttgart |,what rank is the transfer for the milan move in 2000? 9.0 when was the earliest year that kakha kaladze moved to milan with a rank above 9? none where did the player move from that went to stuttgart? shakhtar donetsk who was moved to barcelona? dmytro chygrynskiy
6,[TAB] col: | january | february | march | april | june | july | august | september | october | november | december | [SEP] | peggy mcintaggart | pamela anderson | deborah driggs | lisa matthews | bonnie marino | jacqueline sheen | melissa evridge | kerri kendall | brittany york | lorraine olivia | morgan fox | [SEP] | stacy leigh arthur | cristy thom | julie clarke | christina leardini | saskia linssen | wendy kaye | corinna harney | samantha dorman | cheryl bachman | tonja christensen | wendy hamilton | [SEP] | suzi simpson | tanya beyer | tylyn john | cady cantrell | angela melini | amanda hope | ashley allen | morena corwin | tiffany sloan | stephanie adams | barbara moore | [SEP] | echo johnson | jennifer leroy | kimberly donley | nicole wood | alesha oreskovich | leisa sheridan | jennifer lavoie | carrie westcott | jenny mccarthy | julianna young | arlene baxter | [SEP] | anna-marie goddard | julie lynn cialini | neriah davis | becky delossantos | elan carter | traci adell | maria checa | kelly gallagher | victoria zdrok | donna perry | elisa bridges | [SEP] | melissa holliday | lisa marie scott | stacy sanches | danelle folta | rhonda adams | heidi mark | rachel jean marteen | donna d'errico | alicia rickter | holly witt | samantha torres | [SEP] | victoria fuller | kona carmack | priscilla taylor | gillian bonner | karin taylor | angel boris | jessica lee | jennifer allan | nadine chanz | ulrika ericsson | victoria silvstedt | [SEP] | jami ferrell | kimber west | jennifer miriam | kelly monaco | carrie stevens | daphnée lynn duplaix | kalin olson | nikki schieler | layla roberts | inga drozdova | karen mcdougal | [SEP] | heather kozar | julia schultz | marliece andrada | holly joan hart | maria luisa gil | lisa dergan | angela little | vanessa gleason | laura cover | tiffany taylor | dahm triplets | [SEP] | jaime bergman | stacy marie fuson | alexandria karlsen | natalia sokolova | kimberly spicer | jennifer rovero | rebecca scott | kristi cline | jodi ann paterson | cara wakelin | brooke richards |,who is the october playmate with february playmate cristy thom? cheryl bachman who is the january playmate with a september playmate nikki schieler? jami ferrell who is the june playmate with the november playmate lorraine olivia? bonnie marino who is the january playmate with a march playmate alexandria karlsen? jaime bergman who is the july playmate with a december playmate morgan fox? jacqueline sheen who is the march playmate with a november playmate cara wakelin? alexandria karlsen
4,[TAB] col: | candidate | state delegate | percentage | delegates | counties carries | [SEP] | john mccain | 3228 | 25.9% | 16 | 11 | [SEP] | mike huckabee | 2959 | 23.52% | 8 | 11 | [SEP] | ron paul | 2740 | 21.64% | 5 | 9 | [SEP] | mitt romney | 1903 | 15.45% | 0 | 4 | [SEP] | uncommitted | 1662 | 13.49% | 0 | 2 |,what is the highest number of counties carries? 11.0 how many state delegates did candidate mitt romney have? 1903.0 candidate john mccain had how many delegates? 16.0 what's the percentage when the state delegate is 1662? 13.49%
2,[TAB] col: | week | date | opponent | result | game site | record | attendance | [SEP] | 1 | september 3 | oakland raiders | w 14–6 | mile high stadium | 1–0 | 75092 | [SEP] | 2 | september 11 | at minnesota vikings | l 9–12 (ot) | metropolitan stadium | 1–1 | 46508 | [SEP] | 3 | september 17 | san diego chargers | w 27–14 | mile high stadium | 2–1 | 74983 | [SEP] | 4 | september 24 | at kansas city chiefs | w 23–17 (ot) | arrowhead stadium | 3–1 | 60593 | [SEP] | 5 | october 1 | seattle seahawks | w 28–7 | mile high stadium | 4–1 | 74989 | [SEP] | 6 | october 8 | at san diego chargers | l 0–23 | san diego stadium | 4–2 | 50077 | [SEP] | 7 | october 16 | chicago bears | w 16–7 | mile high stadium | 5–2 | 75008 | [SEP] | 8 | october 22 | at baltimore colts | l 6–7 | memorial stadium | 5–3 | 54057 | [SEP] | 9 | october 29 | at seattle seahawks | w 20–17 (ot) | kingdome | 6–3 | 62948 | [SEP] | 10 | november 5 | new york jets | l 28–31 | mile high stadium | 6–4 | 74983 | [SEP] | 11 | november 12 | at cleveland browns | w 19–7 | cleveland stadium | 7–4 | 70856 | [SEP] | 12 | november 19 | green bay packers | w 16–3 | mile high stadium | 8–4 | 74965 | [SEP] | 13 | november 23 | at detroit lions | l 14–17 | pontiac silverdome | 8–5 | 71785 | [SEP] | 14 | december 3 | at oakland raiders | w 21–6 | oakland-alameda county coliseum | 9–5 | 53932 | [SEP] | 15 | december 10 | kansas city chiefs | w 24–3 | mile high stadium | 10–5 | 74149 |,what is the attendance where the game site is kingdome? 62948.0 what date is the opponent is chicago bears? october 16
2,[TAB] col: | medal | name | games | sport | event | [SEP] | bronze | mustapha moussa category:articles with h | 1984 los angeles | boxing | men's light-heavyweight | [SEP] | bronze | mohamed zaoui category:articles with hcards | 1984 los angeles | boxing | men's middleweight | [SEP] | gold | hassiba boulmerka category:articles with | 1992 barcelona | athletics | women's 1500 metres | [SEP] | bronze | hocine soltani category:articles with hcard | 1992 barcelona | boxing | men's featherweight | [SEP] | gold | noureddine morceli category:articles with h | 1996 atlanta | athletics | men's 1500 metres | [SEP] | gold | hocine soltani category:articles with hcard | 1996 atlanta | boxing | men's lightweight | [SEP] | bronze | mohamed bahari category:articles with hcards | 1996 atlanta | boxing | men's middleweight | [SEP] | gold | nouria merah-benida category:art | 2000 sydney | athletics | women's 1500 metres | [SEP] | silver | ali saïdi-sief category:articles with | 2000 sydney | athletics | men's 5000 metres | [SEP] | bronze | djabir saïd-guerni category:artic | 2000 sydney | athletics | men's 800 metres | [SEP] | bronze | abderrahmane hammad category:articles with h | 2000 sydney | athletics | men's high jump | [SEP] | bronze | mohamed allalou category:articles with hcards | 2000 sydney | boxing | men's light-welterweight | [SEP] | bronze | soraya haddad category:articles with hcard | 2008 beijing | judo | women's -52 kg | [SEP] | silver | amar benikhlef category:articles with hcar | 2008 beijing | judo | men's -90 kg | [SEP] | gold | taoufik makhloufi category:artic | 2012 london | athletics | men's 1500 metres |,tell me the event for 2012 london games men's 1500 metres tell me the games for men's 5000 metres 2000 sydney
2,[TAB] col: | date | venue | result | competition | scored | [SEP] | 26 may 1971 | bergen | 3–1 | friendly match | 2 | [SEP] | 25 august 1971 | helsinki | 1–1 | friendly match | 1 | [SEP] | 26 september 1971 | oslo | 1–4 | friendly match | 1 | [SEP] | 3 august 1972 | stavanger | 4–1 | 1974 fifa world cup qualification | 1 | [SEP] | 17 september 1972 | oslo | 1–3 | friendly match | 1 |,what competition was contested at stavanger? 1974 fifa world cup qualification what is the result of the contest with over 1 scored? 3–1
